vulnerabilityID,analysisID,createdAt,vulnerabilities/vulnerabilityID,vulnerabilities_line,vulnerabilities_column,vulnerabilities_confidence,vulnerabilities_file,vulnerabilities_code,vulnerabilities_details,vulnerabilities_securityTool,vulnerabilities_language,vulnerabilities_severity,vulnerabilities_type,vulnerabilities_commitAuthor,vulnerabilities_commitEmail,vulnerabilities_commitHash,vulnerabilities_commitMessage,vulnerabilities_commitDate,vulnerabilities_vulnHash
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151048-03:00,a00df3b5-6e98-451d-bb49-0128c81e37c0,25,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase6.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,99031ec44d0b2659dd40cb886b51b306b98cbc9cac5a498ae1b4f27f95952639
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151049-03:00,66a92899-b64d-416f-b8c2-67de275787af,25,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase6.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,99031ec44d0b2659dd40cb886b51b306b98cbc9cac5a498ae1b4f27f95952639
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151055-03:00,00c981d0-680d-4386-9fba-b18c3de7dc7e,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,b4b6087b3c90a100dcc98cd9aa1b71872dc1e8b40cfaf90eef3b8a5ad3df81c6
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151055-03:00,68dcd615-5aae-440b-9f0c-1cb91b03cb83,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,b4b6087b3c90a100dcc98cd9aa1b71872dc1e8b40cfaf90eef3b8a5ad3df81c6
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151056-03:00,30e1b94b-86aa-4992-87f9-f9d162d662f0,13,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,3739a4ae279f3bfdc358488a3f70bc4fc0929d8612e6e661d88c2a33f90719bc
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151057-03:00,6d4ed876-7189-4bcd-8e41-a69439b47d7f,13,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,3739a4ae279f3bfdc358488a3f70bc4fc0929d8612e6e661d88c2a33f90719bc
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151058-03:00,ac59941a-4271-4371-88b3-b93c404a8967,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6932a2a5dbf6c018d7643ed251e48052489a8bc1b62b1ad173b5a9239d023707
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151059-03:00,e4906191-0bfd-41f8-9dc7-f12c8ec33d74,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6932a2a5dbf6c018d7643ed251e48052489a8bc1b62b1ad173b5a9239d023707
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151059-03:00,3be0cc51-fd47-4f08-9389-6c321b9eb32b,13,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase1.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,a23e5a251e91dac4c1d85b4863735e91721309e2b16cf209e7420e1a1db114ce
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15106-03:00,c9534c11-a877-42ef-bbc8-cfb9e5b5ba11,13,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase1.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,a23e5a251e91dac4c1d85b4863735e91721309e2b16cf209e7420e1a1db114ce
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151061-03:00,ea398a12-636e-4668-a1e7-9fb6f35c33cc,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase10.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,cdd605327f6b7adb45e60154cabc03486f9e2cf415858795c5e445cbd2a939d8
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151062-03:00,6cd5df80-062c-4b40-8392-f98a9a5a92db,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase10.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,cdd605327f6b7adb45e60154cabc03486f9e2cf415858795c5e445cbd2a939d8
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151064-03:00,656310aa-a2ce-470a-91f1-8d1bf1f8aabc,18,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase10.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,ea93bf59f9bac261066632555b78de715f211f3b5e4b11f2a7813640d221dae8
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151065-03:00,dd5fa9e8-71f8-495c-badc-ac8f647f1ff6,18,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase10.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,ea93bf59f9bac261066632555b78de715f211f3b5e4b11f2a7813640d221dae8
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151065-03:00,668705ed-2fc1-41da-abd8-afd33c806bb9,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase11.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,f6546605c134f682bc8b942828baf1b17481615154fdb5aaaa22cec3ee2f7628
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151066-03:00,f9a65317-b798-45d7-849a-552bc04480db,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase11.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,f6546605c134f682bc8b942828baf1b17481615154fdb5aaaa22cec3ee2f7628
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151067-03:00,4c74fd17-028a-4d7f-b07c-df68560990c8,18,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase11.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,723f3288db323fc828ebb962a15daf92af9ecec45db6020a5167ee562c6f7f8a
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151068-03:00,b844e07f-057a-45e9-84eb-c04902741311,18,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase11.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,723f3288db323fc828ebb962a15daf92af9ecec45db6020a5167ee562c6f7f8a
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151069-03:00,aaab2e09-67b5-417e-b9e3-1b24f20546e1,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase12.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,3776b7bf8d14b87714a56cdec3ae8cb8016c653201a004c191fefa62c5c59d29
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151069-03:00,c9fee78f-b48d-47ae-a808-52467e105671,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase12.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,3776b7bf8d14b87714a56cdec3ae8cb8016c653201a004c191fefa62c5c59d29
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15107-03:00,1d5d2f69-3fad-4060-944d-ac6b3afa46d2,18,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase12.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,9eb96cdeb3d2dadc17e1a8f45efb8fcad0d5370382c6a21fb1eed09d658f7a1b
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151071-03:00,79b5a1de-c308-4e8f-86e0-9c0008e145a1,18,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase12.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,9eb96cdeb3d2dadc17e1a8f45efb8fcad0d5370382c6a21fb1eed09d658f7a1b
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151072-03:00,de20a612-5f47-4130-93b0-d5109ec58bd6,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashCorrected.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,edabbf276f2f97ea3c310d3ce286dd25ccb0fd2c3b9be65820812180c2a56fa1
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151073-03:00,6bcc35f3-63bc-4968-bb78-404960f4c955,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashCorrected.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,edabbf276f2f97ea3c310d3ce286dd25ccb0fd2c3b9be65820812180c2a56fa1
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151074-03:00,7b5c47ee-066d-46d4-beec-ef44b6771d3f,10,12,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashCorrected.java,"MessageDigest md = MessageDigest.getInstance(""SHA-256"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,32e769c78f5bcbca498b16451246e055018d80cdc1b6106fdfbd8914bd12b3a5
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151075-03:00,af771e89-03ce-451d-87ec-f5d4bba405eb,10,31,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashCorrected.java,"MessageDigest md = MessageDigest.getInstance(""SHA-256"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,32e769c78f5bcbca498b16451246e055018d80cdc1b6106fdfbd8914bd12b3a5
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151076-03:00,2b4f2aa3-4b45-47da-bfc5-c4a74a3e755d,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1f0c4fdde39d1251ec56f35826e239928cab168f8b3c1f715b9654b7b0336aca
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151076-03:00,044051b1-4f36-48a2-af9e-f004ef4f30ec,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1f0c4fdde39d1251ec56f35826e239928cab168f8b3c1f715b9654b7b0336aca
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151078-03:00,ed956c60-7e68-4073-82e7-fbc659e4cf1e,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase3.java,"MessageDigest md = MessageDigest.getInstance(""MD4"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,c5531873b165be990dfb6de772f5b11baa3c31616ab267c3f3e50585373358ff
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151079-03:00,2ce42ad8-f7c6-414d-81ca-497282672d7f,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase3.java,"MessageDigest md = MessageDigest.getInstance(""MD4"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,c5531873b165be990dfb6de772f5b11baa3c31616ab267c3f3e50585373358ff
